Año,Precio,Antioquia,Caribe,Centro,Oriente,Valle
1/01/2014,148.3761478829,0.713715127417789,0.853317387687188,0.61156710906674,0.777091056313972,0.681886479334395
2/01/2014,148.834331881967,0.713715127417789,0.853317387687188,0.61156710906674,0.777091056313972,0.681886479334395
3/01/2014,165.143527774,0.712922866965856,0.864340682196339,0.609031253177013,0.770654360505573,0.674127065999866
4/01/2014,158.027774111967,0.707437734561583,0.867408485856905,0.608310011259814,0.769923708548944,0.665066941759548
5/01/2014,170.042069915567,0.709735781959426,0.869280366056572,0.60672749907447,0.765552448791103,0.661927294745576
6/01/2014,186.5645534367,0.714171128257618,0.871464226289517,0.604293307603923,0.761943470944724,0.693772285887287
7/01/2014,171.3454220111,0.716777550324121,0.872660149750416,0.605108541153949,0.752660079201407,0.741943441501648
8/01/2014,164.4321991971,0.716729981891189,0.86330074875208,0.605300360812778,0.750082237882564,0.735596869323406
9/01/2014,161.122440569033,0.71507164790174,0.852901414309484,0.606961519058242,0.746533356950366,0.735798703774304
10/01/2014,160.713778193667,0.713513371650526,0.844217970049917,0.606364959919282,0.744695656574602,0.734924087820412
11/01/2014,139.330718860333,0.712348765189093,0.834598585690516,0.604187806791567,0.745461101481547,0.730214617299455
12/01/2014,112.1885768167,0.71267026218408,0.823991264559068,0.603288172591656,0.746372044180721,0.723598932520015
13/01/2014,156.684413208067,0.708302167808309,0.811928036605657,0.600798353420049,0.744271815179848,0.717162656141374
14/01/2014,150.407218768433,0.703907828779886,0.799760815307821,0.598226051795144,0.739663330760764,0.711174900764728
15/01/2014,150.148914935533,0.700217174500695,0.78769758735441,0.596478574703207,0.73108528701021,0.718239106546164
16/01/2014,149.109985881767,0.692960528042411,0.782445923460899,0.595308474784347,0.727732511797973,0.716938395640376
17/01/2014,153.334535001767,0.688444807495473,0.776778286189684,0.594328276327728,0.722184617720366,0.714045435177502
18/01/2014,159.8907651474,0.686112313991024,0.770850665557404,0.592745764142384,0.71182897050823,0.716175909936983
19/01/2014,159.150337513767,0.682321601973598,0.764975041597338,0.590750839690557,0.709387137995167,0.719405261151353
20/01/2014,166.709883197133,0.67946749599769,0.759723377703827,0.587326858780449,0.701106415820038,0.710389989011235
21/01/2014,157.7609961035,0.67433666640422,0.754783693843594,0.587127366335266,0.694831032781285,0.702114776524411
22/01/2014,159.102237772567,0.671845064693069,0.758579450915141,0.585669536928162,0.684453244600767,0.695700926195869
23/01/2014,162.582300550633,0.66831187832979,0.759203410981697,0.584292271777765,0.674439200900821,0.683635711242179
24/01/2014,159.729238986333,0.662533133873973,0.758423460898503,0.58438818160718,0.666892293677805,0.675315646655155
25/01/2014,155.728586246,0.654756515235021,0.755355657237937,0.583319746107499,0.66125899872215,0.677872216366531
